seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><312>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><312>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><312>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><312>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><312>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.8,1.8,61.0,10.0,5.0,0.0,1.0,0.1,0.05,1.8,<START><103>ACTION_18645(a1)<164>ACTION_18645(a1)<225>ENTITY_18647(e1)<286>ENTITY_18647(e1)<END>,4,nan,<START><103>girl<164>girl<225>girl kick<286>girl kick<347>girl kick man<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.8,1.8,61.0,10.0,5.0,0.0,1.0,0.1,0.05,1.8,<START><103>ACTION_18645(a1)<164>ACTION_18645(a1)<225>ENTITY_18647(e1)<286>ENTITY_18647(e1)<END>,4,nan,<START><103>girl<164>girl<225>girl kick<286>girl kick<347>girl kick man<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.8,1.8,61.0,10.0,5.0,0.0,1.0,0.1,0.05,1.8,<START><103>ACTION_18645(a1)<164>ACTION_18645(a1)<225>ENTITY_18647(e1)<286>ENTITY_18647(e1)<END>,4,nan,<START><103>girl<164>girl<225>girl kick<286>girl kick<347>girl kick man<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.8,1.8,61.0,10.0,5.0,0.0,1.0,0.1,0.05,1.8,<START><103>ACTION_18645(a1)<164>ACTION_18645(a1)<225>ENTITY_18647(e1)<286>ENTITY_18647(e1)<END>,4,nan,<START><103>girl<164>girl<225>girl kick<286>girl kick<347>girl kick man<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.8,1.8,61.0,10.0,5.0,0.0,1.0,0.1,0.05,1.8,<START><103>ACTION_18645(a1)<164>ACTION_18645(a1)<225>ENTITY_18647(e1)<286>ENTITY_18647(e1)<END>,4,nan,<START><103>girl<164>girl<225>girl kick<286>girl kick<347>girl kick man<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><307>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><307>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><307>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><307>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><307>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.666666666667,2.0,111.0,7.0,3.0,0.0,1.0,0.142857142857,0.0833333333333,2.0,<START><120>ACTION_18645(a1)<231>ENTITY_18647(e1)<END>,2,nan,<START><120>girl<231>girl kick<342>girl kick man<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.666666666667,2.0,111.0,7.0,3.0,0.0,1.0,0.142857142857,0.0833333333333,2.0,<START><120>ACTION_18645(a1)<231>ENTITY_18647(e1)<END>,2,nan,<START><120>girl<231>girl kick<342>girl kick man<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,event_agent_action_patient,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.666666666667,2.0,111.0,7.0,3.0,0.0,1.0,0.142857142857,0.0833333333333,2.0,<START><120>ACTION_18645(a1)<231>ENTITY_18647(e1)<END>,2,nan,<START><120>girl<231>girl kick<342>girl kick man<END>
