seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,50.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.4,3.6,68.25,10.0,5.0,1.0,0.0,0.1,0.05,3.6,<START><221>ENTITY_61729(e2)<282>ENTITY_61729(e2)<END>,2,nan,<START><70>man<160>man<221>man is kick -ed by<282>man is kick -ed by<343>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,100.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.333333333333,4.0,111.0,7.0,3.0,1.0,0.0,0.142857142857,0.0833333333333,4.0,<START><231>ENTITY_61729(e2)<END>,1,nan,<START><120>man<231>man is kick -ed by<342>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,150.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,3.5,161.0,5.0,2.0,1.0,0.0,0.2,0.125,3.5,nan,nan,nan,<START><170>kick<331>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,150.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,3.5,161.0,5.0,2.0,1.0,0.0,0.2,0.125,3.5,nan,nan,nan,<START><170>kick<331>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,150.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,3.5,161.0,5.0,2.0,1.0,0.0,0.2,0.125,3.5,nan,nan,nan,<START><170>kick<331>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,150.0,nan,0.001,patient_action_event_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,3.5,161.0,5.0,2.0,1.0,0.0,0.2,0.125,3.5,nan,nan,nan,<START><170>kick<331>man is kick -ed by girl<END>
