seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,2.75,88.3333333333,7.0,4.0,1.0,0.0,0.142857142857,0.0625,2.75,<START><204>ACTION_72469(a1)<265>ACTION_72469(a1)<END>,2,nan,<START><61>girl<204>man is<265>man is<326>man is kick -ed by girl<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,2.75,88.3333333333,7.0,4.0,1.0,0.0,0.142857142857,0.0625,2.75,<START><204>ACTION_72469(a1)<265>ACTION_72469(a1)<END>,2,nan,<START><61>girl<204>man is<265>man is<326>man is kick -ed by girl<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,2.75,88.3333333333,7.0,4.0,1.0,0.0,0.142857142857,0.0625,2.75,<START><204>ACTION_72469(a1)<265>ACTION_72469(a1)<END>,2,nan,<START><61>girl<204>man is<265>man is<326>man is kick -ed by girl<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,2.75,88.3333333333,7.0,4.0,1.0,0.0,0.142857142857,0.0625,2.75,<START><204>ACTION_72469(a1)<265>ACTION_72469(a1)<END>,2,nan,<START><61>girl<204>man is<265>man is<326>man is kick -ed by girl<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,2.75,88.3333333333,7.0,4.0,1.0,0.0,0.142857142857,0.0625,2.75,<START><204>ACTION_72469(a1)<265>ACTION_72469(a1)<END>,2,nan,<START><61>girl<204>man is<265>man is<326>man is kick -ed by girl<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.6,1.4,70.5,8.0,5.0,0.0,1.0,0.125,0.05,1.4,<START><160>ACTION_72469(a1)<221>ACTION_72469(a1)<282>ACTION_72469(a1)<END>,3,nan,<START><61>girl<160>girl<221>girl<282>girl<343>girl kick man<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.6,1.4,70.5,8.0,5.0,0.0,1.0,0.125,0.05,1.4,<START><160>ACTION_72469(a1)<221>ACTION_72469(a1)<282>ACTION_72469(a1)<END>,3,nan,<START><61>girl<160>girl<221>girl<282>girl<343>girl kick man<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.6,1.4,70.5,8.0,5.0,0.0,1.0,0.125,0.05,1.4,<START><160>ACTION_72469(a1)<221>ACTION_72469(a1)<282>ACTION_72469(a1)<END>,3,nan,<START><61>girl<160>girl<221>girl<282>girl<343>girl kick man<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.6,1.4,70.5,8.0,5.0,0.0,1.0,0.125,0.05,1.4,<START><160>ACTION_72469(a1)<221>ACTION_72469(a1)<282>ACTION_72469(a1)<END>,3,nan,<START><61>girl<160>girl<221>girl<282>girl<343>girl kick man<END>
487921604,100,1000,5,0.0,50.0,nan,0.001,agent_event_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.6,1.4,70.5,8.0,5.0,0.0,1.0,0.125,0.05,1.4,<START><160>ACTION_72469(a1)<221>ACTION_72469(a1)<282>ACTION_72469(a1)<END>,3,nan,<START><61>girl<160>girl<221>girl<282>girl<343>girl kick man<END>
487921604,100,1000,5,0.0,88.8888888889,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,1.5,100.0,7.0,4.0,0.0,1.0,0.142857142857,0.0625,1.5,<START><200>ACTION_72469(a1)<300>ACTION_72469(a1)<END>,2,nan,<START><100>girl<200>girl<300>girl<400>girl kick man<END>
487921604,100,1000,5,0.0,88.8888888889,nan,0.001,agent_event_patient_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.5,1.5,100.0,7.0,4.0,0.0,1.0,0.142857142857,0.0625,1.5,<START><200>ACTION_72469(a1)<300>ACTION_72469(a1)<END>,2,nan,<START><100>girl<200>girl<300>girl<400>girl kick man<END>
