seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
292513012,100,1000,5,0.0,50.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,84.0,6.0,3.0,0.0,1.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><53>girl<160>girl<221>girl kick man<END>
292513012,100,1000,5,0.0,50.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,80.0,6.0,3.0,0.0,1.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><61>girl<160>girl<221>girl kick man<END>
292513012,100,1000,5,0.0,50.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,80.0,6.0,3.0,0.0,1.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><61>girl<160>girl<221>girl kick man<END>
292513012,100,1000,5,0.0,50.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,80.0,6.0,3.0,0.0,1.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><61>girl<160>girl<221>girl kick man<END>
292513012,100,1000,5,0.0,50.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,80.0,6.0,3.0,0.0,1.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><61>girl<160>girl<221>girl kick man<END>
292513012,100,1000,5,0.0,100.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,111.0,5.0,2.0,0.0,1.0,0.2,0.125,2.0,nan,nan,nan,<START><111>girl<222>girl kick man<END>
292513012,100,1000,5,0.0,100.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,111.0,5.0,2.0,0.0,1.0,0.2,0.125,2.0,nan,nan,nan,<START><111>girl<222>girl kick man<END>
292513012,100,1000,5,0.0,100.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,111.0,5.0,2.0,0.0,1.0,0.2,0.125,2.0,nan,nan,nan,<START><111>girl<222>girl kick man<END>
292513012,100,1000,5,0.0,100.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,111.0,5.0,2.0,0.0,1.0,0.2,0.125,2.0,nan,nan,nan,<START><111>girl<222>girl kick man<END>
292513012,100,1000,5,0.0,100.0,nan,0.001,agent_patient_action,0.8,1.0,10,1000,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,111.0,5.0,2.0,0.0,1.0,0.2,0.125,2.0,nan,nan,nan,<START><111>girl<222>girl kick man<END>
