seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.4,1.2,31.4444444444,13.0,10.0,0.0,1.0,0.0769230769231,0.025,1.2,<START><220>ACTION_61050(a1)<241>ACTION_61050(a1)<262>ACTION_61050(a1)<283>ACTION_61050(a1)<END>,4,nan,<START><21>man<120>man<141>man<162>man<183>girl<220>girl<241>girl<262>girl<283>girl<304>girl kick man<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.4,1.2,31.4444444444,13.0,10.0,0.0,1.0,0.0769230769231,0.025,1.2,<START><220>ACTION_61050(a1)<241>ACTION_61050(a1)<262>ACTION_61050(a1)<283>ACTION_61050(a1)<END>,4,nan,<START><21>man<120>man<141>man<162>man<183>girl<220>girl<241>girl<262>girl<283>girl<304>girl kick man<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
292795715,100,2000,5,0.0,10.0,nan,0.001,patient_agent_event_action,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.454545454545,1.90909090909,28.8,14.0,11.0,1.0,0.0,0.0714285714286,0.0227272727273,1.90909090909,<START><204>ACTION_61050(a1)<225>ACTION_61050(a1)<246>ACTION_61050(a1)<267>ACTION_61050(a1)<288>ACTION_61050(a1)<END>,5,nan,<START><21>man<120>man<141>man<162>man<183>man<204>man is<225>man is<246>man is<267>man is<288>man is<309>man is kick -ed by girl<END>
