seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><211>ENTITY_173(e2)<232>ENTITY_173(e2)<253>ENTITY_173(e2)<274>ENTITY_173(e2)<295>ENTITY_173(e2)<END>,5,nan,<START><211>man is kick -ed by<232>man is kick -ed by<253>man is kick -ed by<274>man is kick -ed by<295>man is kick -ed by<316>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,10.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
374971658,100,2000,5,0.0,10.0,nan,0.001,event_action_patient_agent,0.8,1.0,10,505.0,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.833333333333,5.16666666667,21.0,14.0,6.0,1.0,0.0,0.0714285714286,0.0416666666667,5.16666666667,<START><208>ENTITY_173(e2)<229>ENTITY_173(e2)<250>ENTITY_173(e2)<271>ENTITY_173(e2)<292>ENTITY_173(e2)<END>,5,nan,<START><208>man is kick -ed by<229>man is kick -ed by<250>man is kick -ed by<271>man is kick -ed by<292>man is kick -ed by<313>man is kick -ed by girl<END>
