seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.27777777778,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.27777777778,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman is kick -ed by girl<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.27777777778,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.27777777778,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman is kick -ed by girl<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.27777777778,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.27777777778,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman is kick -ed by girl<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.27777777778,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.27777777778,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman is kick -ed by girl<END>
420262771,100,2000,5,0.0,1.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.27777777778,17.1176470588,21.0,18.0,0.047619047619,0.0138888888889,1.27777777778,nan,nan,nan,<START><12>woman<111>woman<123>woman<135>woman<147>woman<159>woman<171>woman<183>woman<195>woman<207>woman<219>woman<231>woman<243>woman<255>woman<267>woman<279>woman<291>woman<303>woman is kick -ed by girl<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><123>girl<246>girl<369>girl kick woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><123>girl<246>girl<369>girl kick woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><123>girl<246>girl<369>girl kick woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><123>girl<246>girl<369>girl kick woman<END>
420262771,100,2000,5,0.0,112.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,1.66666666667,123.0,6.0,3.0,0.166666666667,0.0833333333333,1.66666666667,nan,nan,nan,<START><123>girl<246>girl<369>girl kick woman<END>
420262771,100,2000,5,0.0,223.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,234.0,5.0,2.0,0.2,0.125,2.0,nan,nan,nan,<START><234>kick<468>girl kick woman<END>
420262771,100,2000,5,0.0,223.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,234.0,5.0,2.0,0.2,0.125,2.0,nan,nan,nan,<START><234>kick<468>girl kick woman<END>
420262771,100,2000,5,0.0,223.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,234.0,5.0,2.0,0.2,0.125,2.0,nan,nan,nan,<START><234>kick<468>girl kick woman<END>
420262771,100,2000,5,0.0,223.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,234.0,5.0,2.0,0.2,0.125,2.0,nan,nan,nan,<START><234>kick<468>girl kick woman<END>
420262771,100,2000,5,0.0,223.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,2.0,234.0,5.0,2.0,0.2,0.125,2.0,nan,nan,nan,<START><234>kick<468>girl kick woman<END>
420262771,100,2000,5,0.0,334.0,nan,0.001,woman_girl_kick_act_patient_cued,0.8,1.0,10,100,-10.0,1.0,0.01,1,5,1.0,1.0,0.3,0.0,3.0,nan,4.0,1.0,0.25,0.25,3.0,nan,nan,nan,<START><345>girl kick woman<END>
